0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.00331341,0.0066247,0.00993481,0.0132437,0.0165518,0.0198591,0.0231658,0.0264721,0.0297781,0.0330838,0.0363895,0.0396952,0.043001,0.0463069,0.0496129,0.0529191,0.0562254,0.0595319,0.0628384,0.0661449,0.0694512,0.0727573,0.0760629,0.0793679,0.0826721,0.0859751,0.0892767,0.0925766,0.0958744,0.0991697,0.102462,0.105751,0.109036,0.112316,0.115592,0.118862,0.122125,0.125381,0.12863,0.131869,0.135099,0.138319,0.141527,0.144723,0.147905,0.151073,0.154225,0.157361,0.160478,0.163576,0.166653,0.169708,0.17274,0.175747,0.178728,0.18168,0.184603,0.187495,0.190355,0.19318,0.195968,0.198719,0.20143,0.2041,0.206726,0.209308,0.211842,0.214327,0.216761,0.219143,0.22147,0.22374,0.225952,0.228103,0.230192,0.232217,0.234176,0.236066,0.237888,0.239637,0.241314,0.242916,0.244441,0.245888,0.247256,0.248542,0.249747,0.250867,0.251903,0.252853,0.253716,0.254491,0.255177,0.255773,0.256279,0.256694,0.257018,0.257251,0.257391,0.257439,0.257395,0.257259,0.257031,0.256711,0.2563,0.255798,0.255206,0.254524,0.253754,0.252895,0.251949,0.250917,0.2498,0.2486,0.247316,0.245952,0.244508,0.242986,0.241387,0.239712,0.237965,0.236145,0.234256,0.232298,0.230274,0.228185,0.226034,0.223821,0.22155,0.219222,0.216838,0.214402,0.211914,0.209377,0.206793,0.204163,0.201489,0.198774,0.196019,0.193226,0.190397,0.187533,0.184636,0.181709,0.178751,0.175766,0.172755,0.169719,0.16666,0.163579,0.160477,0.157357,0.154218,0.151063,0.147893,0.144708,0.14151,0.1383,0.135079,0.131848,0.128608,0.125359,0.122103,0.118839,0.11557,0.112295,0.109015,0.105731,0.102443,0.0991514,0.0958574,0.0925609,0.0892625,0.0859623,0.0826608,0.0793582,0.0760547,0.0727506,0.069446,0.0661411,0.0628359,0.0595307,0.0562254,0.0529201,0.0496149,0.0463097,0.0430045,0.0396993,0.036394,0.0330885,0.0297828,0.0264768,0.0231703,0.0198633,0.0165556,0.0132469,0.00993731,0.00662643,0.00331429,0,
0,0.00330818,0.00661378,0.00991776,0.01322,0.0165208,0.0198202,0.0231185,0.0264158,0.0297121,0.0330077,0.0363027,0.039597,0.0428909,0.0461843,0.0494772,0.0527698,0.0560619,0.0593535,0.0626447,0.0659352,0.069225,0.072514,0.075802,0.0790888,0.0823742,0.0856579,0.0889397,0.0922191,0.0954959,0.0987697,0.10204,0.105306,0.108568,0.111825,0.115077,0.118322,0.12156,0.124791,0.128013,0.131226,0.134429,0.137621,0.140801,0.143969,0.147122,0.150261,0.153384,0.156489,0.159576,0.162643,0.165689,0.168713,0.171713,0.174688,0.177636,0.180556,0.183447,0.186306,0.189133,0.191925,0.19468,0.197398,0.200076,0.202713,0.205307,0.207855,0.210357,0.21281,0.215213,0.217563,0.219859,0.222098,0.22428,0.226402,0.228462,0.230459,0.23239,0.234254,0.23605,0.237774,0.239427,0.241006,0.242509,0.243935,0.245283,0.246551,0.247738,0.248842,0.249863,0.250799,0.251649,0.252413,0.253089,0.253677,0.254176,0.254585,0.254905,0.255134,0.255272,0.25532,0.255277,0.255144,0.254919,0.254605,0.2542,0.253706,0.253123,0.252451,0.251692,0.250846,0.249914,0.248897,0.247796,0.246613,0.245348,0.244003,0.24258,0.241078,0.239502,0.237851,0.236127,0.234332,0.232468,0.230537,0.228539,0.226478,0.224355,0.222171,0.219929,0.217631,0.215277,0.212872,0.210415,0.207909,0.205356,0.202758,0.200117,0.197434,0.194711,0.19195,0.189153,0.186322,0.183458,0.180563,0.177638,0.174685,0.171706,0.168702,0.165674,0.162625,0.159554,0.156465,0.153357,0.150232,0.147092,0.143937,0.140768,0.137587,0.134394,0.131191,0.127978,0.124756,0.121526,0.118288,0.115044,0.111794,0.108539,0.105278,0.102013,0.0987448,0.0954728,0.0921978,0.0889203,0.0856405,0.0823587,0.0790753,0.0757904,0.0725042,0.069217,0.0659289,0.06264,0.0593504,0.0560601,0.0527693,0.0494779,0.0461859,0.0428934,0.0396002,0.0363064,0.0330119,0.0297165,0.0264201,0.0231228,0.0198242,0.0165244,0.0132231,0.00992025,0.00661552,0.00330908,0,
0,0.00305514,0.00610791,0.0091593,0.0122091,0.0152575,0.0183048,0.021351,0.0243963,0.0274408,0.0304846,0.0335278,0.0365705,0.0396127,0.0426546,0.0456961,0.0487372,0.051778,0.0548185,0.0578585,0.060898,0.0639369,0.0669751,0.0700124,0.0730487,0.0760838,0.0791174,0.0821493,0.0851792,0.0882067,0.0912315,0.0942532,0.0972713,0.100285,0.103295,0.1063,0.109299,0.112291,0.115277,0.118255,0.121225,0.124185,0.127136,0.130076,0.133004,0.135919,0.13882,0.141707,0.144578,0.147431,0.150267,0.153083,0.155879,0.158653,0.161403,0.16413,0.16683,0.169502,0.172146,0.17476,0.177341,0.179889,0.182402,0.184879,0.187317,0.189715,0.192072,0.194385,0.196654,0.198876,0.201049,0.203172,0.205244,0.207261,0.209224,0.211129,0.212976,0.214763,0.216487,0.218148,0.219744,0.221273,0.222734,0.224125,0.225444,0.226692,0.227865,0.228964,0.229986,0.230931,0.231798,0.232585,0.233292,0.233919,0.234463,0.234925,0.235305,0.235601,0.235814,0.235942,0.235987,0.235948,0.235825,0.235617,0.235327,0.234952,0.234495,0.233955,0.233334,0.232631,0.231848,0.230985,0.230044,0.229025,0.227929,0.226758,0.225513,0.224195,0.222805,0.221345,0.219817,0.218221,0.216559,0.214834,0.213045,0.211197,0.209289,0.207323,0.205302,0.203227,0.2011,0.198922,0.196696,0.194422,0.192104,0.189742,0.187338,0.184895,0.182413,0.179894,0.177341,0.174754,0.172136,0.169487,0.16681,0.164106,0.161376,0.158621,0.155844,0.153045,0.150227,0.147389,0.144533,0.14166,0.138773,0.13587,0.132955,0.130026,0.127087,0.124137,0.121177,0.118208,0.115231,0.112247,0.109256,0.106258,0.103256,0.100248,0.0972361,0.0942202,0.0912007,0.0881782,0.085153,0.0821254,0.0790958,0.0760645,0.0730316,0.0699974,0.0669622,0.063926,0.0608889,0.0578512,0.0548129,0.051774,0.0487346,0.0456947,0.0426544,0.0396135,0.036572,0.03353,0.0304873,0.0274439,0.0243996,0.0213543,0.018308,0.0152605,0.0122117,0.0091614,0.00610941,0.00305592,0,
0,0.00301937,0.00603638,0.0090522,0.0120665,0.0150797,0.0180918,0.0211029,0.0241133,0.027123,0.0301322,0.0331409,0.0361493,0.0391573,0.0421652,0.0451728,0.0481802,0.0511875,0.0541945,0.0572013,0.0602078,0.0632139,0.0662194,0.0692244,0.0722285,0.0752315,0.0782334,0.0812338,0.0842323,0.0872288,0.0902228,0.093214,0.0962019,0.0991861,0.102166,0.105141,0.108111,0.111075,0.114032,0.116982,0.119924,0.122857,0.125781,0.128694,0.131595,0.134484,0.13736,0.140222,0.143067,0.145897,0.148708,0.1515,0.154273,0.157023,0.159751,0.162455,0.165133,0.167784,0.170407,0.172999,0.175561,0.178089,0.180583,0.18304,0.18546,0.18784,0.190179,0.192475,0.194727,0.196933,0.19909,0.201198,0.203255,0.205259,0.207208,0.2091,0.210934,0.212709,0.214422,0.216072,0.217657,0.219176,0.220628,0.22201,0.223322,0.224562,0.225728,0.22682,0.227837,0.228777,0.229638,0.230422,0.231125,0.231748,0.23229,0.23275,0.233128,0.233422,0.233634,0.233763,0.233808,0.233769,0.233647,0.233441,0.233152,0.23278,0.232326,0.231789,0.231171,0.230473,0.229694,0.228836,0.2279,0.226886,0.225797,0.224633,0.223394,0.222084,0.220702,0.21925,0.21773,0.216144,0.214492,0.212777,0.211,0.209162,0.207266,0.205313,0.203305,0.201243,0.19913,0.196966,0.194755,0.192497,0.190195,0.18785,0.185463,0.183037,0.180574,0.178074,0.17554,0.172974,0.170376,0.167748,0.165092,0.16241,0.159702,0.156971,0.154217,0.151443,0.148648,0.145835,0.143004,0.140158,0.137296,0.13442,0.131531,0.12863,0.125718,0.122796,0.119864,0.116924,0.113976,0.111021,0.108059,0.105091,0.102119,0.0991413,0.0961598,0.0931745,0.0901861,0.0871948,0.084201,0.0812051,0.0782073,0.0752081,0.0722075,0.0692058,0.0662031,0.0631998,0.0601957,0.0571912,0.0541863,0.0511809,0.0481752,0.0451692,0.0421628,0.0391561,0.036149,0.0331415,0.0301334,0.0271247,0.0241153,0.0211052,0.018094,0.0150819,0.0120685,0.00905383,0.00603756,0.00301999,0,
0,0.00303311,0.00606373,0.00909323,0.0121212,0.0151481,0.0181739,0.0211989,0.0242231,0.0272467,0.0302698,0.0332925,0.0363148,0.039337,0.0423589,0.0453808,0.0484025,0.0514242,0.0544457,0.0574671,0.0604883,0.0635093,0.0665298,0.0695498,0.0725691,0.0755876,0.0786049,0.081621,0.0846354,0.0876478,0.090658,0.0936655,0.0966699,0.0996708,0.102668,0.10566,0.108647,0.111628,0.114603,0.117571,0.12053,0.123482,0.126423,0.129355,0.132274,0.135182,0.138077,0.140957,0.143821,0.14667,0.1495,0.152312,0.155103,0.157873,0.16062,0.163343,0.16604,0.168711,0.171353,0.173964,0.176545,0.179092,0.181604,0.184081,0.186519,0.188917,0.191275,0.193589,0.195858,0.198082,0.200257,0.202382,0.204455,0.206475,0.20844,0.210349,0.212198,0.213988,0.215716,0.21738,0.218979,0.220512,0.221976,0.223371,0.224695,0.225946,0.227123,0.228225,0.229251,0.2302,0.23107,0.231861,0.232571,0.2332,0.233748,0.234212,0.234594,0.234892,0.235107,0.235237,0.235282,0.235244,0.23512,0.234913,0.234621,0.234246,0.233787,0.233246,0.232622,0.231917,0.231131,0.230265,0.22932,0.228296,0.227197,0.226021,0.224771,0.223448,0.222053,0.220587,0.219053,0.217452,0.215785,0.214054,0.21226,0.210406,0.208493,0.206522,0.204496,0.202417,0.200285,0.198103,0.195873,0.193597,0.191275,0.188911,0.186506,0.184061,0.181578,0.179059,0.176505,0.173919,0.171302,0.168655,0.16598,0.163279,0.160552,0.157802,0.155029,0.152236,0.149422,0.146591,0.143742,0.140877,0.137997,0.135103,0.132196,0.129277,0.126348,0.123408,0.120459,0.117501,0.114536,0.111564,0.108586,0.105602,0.102613,0.0996189,0.0966212,0.0936199,0.0906155,0.0876084,0.084599,0.0815876,0.0785745,0.0755599,0.0725441,0.0695274,0.0665099,0.0634917,0.060473,0.0574539,0.0544345,0.0514147,0.0483947,0.0453745,0.042354,0.0393333,0.0363123,0.0332908,0.0302689,0.0272465,0.0242234,0.0211996,0.0181749,0.0151492,0.0121223,0.00909419,0.00606446,0.0030335,0,
0,0.0030373,0.00607195,0.00910555,0.0121376,0.0151686,0.0181985,0.0212276,0.0242559,0.0272836,0.0303109,0.0333378,0.0363644,0.0393909,0.0424172,0.0454435,0.0484698,0.051496,0.0545222,0.0575484,0.0605745,0.0636004,0.066626,0.0696513,0.072676,0.0757,0.0787231,0.081745,0.0847654,0.0877841,0.0908007,0.0938148,0.096826,0.0998339,0.102838,0.105838,0.108832,0.111821,0.114804,0.11778,0.120749,0.123708,0.126659,0.129599,0.132529,0.135446,0.13835,0.14124,0.144115,0.146974,0.149814,0.152637,0.155439,0.15822,0.160978,0.163712,0.166421,0.169102,0.171756,0.174379,0.176971,0.179529,0.182054,0.184541,0.186991,0.189401,0.19177,0.194096,0.196377,0.198612,0.200798,0.202935,0.205019,0.20705,0.209026,0.210945,0.212805,0.214605,0.216343,0.218017,0.219626,0.221168,0.222642,0.224045,0.225377,0.226637,0.227822,0.228931,0.229964,0.23092,0.231796,0.232592,0.233308,0.233941,0.234493,0.234961,0.235346,0.235647,0.235863,0.235994,0.23604,0.236002,0.235878,0.235669,0.235376,0.234998,0.234536,0.233991,0.233363,0.232653,0.231861,0.230989,0.230037,0.229007,0.227899,0.226716,0.225457,0.224125,0.22272,0.221245,0.219701,0.218089,0.216411,0.214668,0.212863,0.210997,0.209072,0.20709,0.205051,0.202959,0.200816,0.198621,0.196379,0.19409,0.191756,0.189379,0.186961,0.184504,0.182009,0.179478,0.176913,0.174315,0.171686,0.169028,0.166342,0.163629,0.160891,0.15813,0.155347,0.152543,0.14972,0.146878,0.14402,0.141145,0.138256,0.135353,0.132437,0.12951,0.126572,0.123624,0.120667,0.117701,0.114729,0.111749,0.108763,0.105772,0.102776,0.0997756,0.0967712,0.0937635,0.0907529,0.0877397,0.0847243,0.081707,0.0786882,0.0756682,0.072647,0.069625,0.0666023,0.0635791,0.0605555,0.0575316,0.0545075,0.0514832,0.0484587,0.045434,0.0424092,0.0393843,0.036359,0.0333335,0.0303075,0.0272811,0.0242541,0.0212263,0.0181978,0.0151682,0.0121375,0.0091056,0.00607207,0.00303738,0,
0,0.00303633,0.00606986,0.00910242,0.0121334,0.0151633,0.0181922,0.0212203,0.0242476,0.0272744,0.0303007,0.0333268,0.0363526,0.0393783,0.042404,0.0454297,0.0484554,0.0514813,0.0545072,0.0575333,0.0605593,0.0635854,0.0666113,0.069637,0.0726623,0.0756871,0.0787112,0.0817343,0.0847561,0.0877765,0.0907949,0.0938111,0.0968247,0.0998351,0.102842,0.105845,0.108843,0.111836,0.114823,0.117803,0.120776,0.12374,0.126696,0.129642,0.132577,0.1355,0.13841,0.141307,0.144189,0.147054,0.149902,0.152732,0.155542,0.158331,0.161097,0.16384,0.166557,0.169248,0.17191,0.174542,0.177143,0.179712,0.182245,0.184743,0.187202,0.189622,0.192001,0.194337,0.196628,0.198872,0.201068,0.203215,0.205309,0.20735,0.209336,0.211264,0.213134,0.214944,0.216691,0.218374,0.219992,0.221542,0.223024,0.224436,0.225776,0.227043,0.228236,0.229352,0.230392,0.231353,0.232235,0.233037,0.233757,0.234395,0.234951,0.235423,0.23581,0.236113,0.236331,0.236463,0.23651,0.236472,0.236347,0.236138,0.235842,0.235462,0.234998,0.234449,0.233817,0.233102,0.232305,0.231427,0.230469,0.229432,0.228317,0.227125,0.225858,0.224517,0.223104,0.22162,0.220066,0.218444,0.216756,0.215003,0.213187,0.211311,0.209375,0.207381,0.205332,0.203229,0.201074,0.198869,0.196616,0.194316,0.191972,0.189584,0.187156,0.184688,0.182183,0.179643,0.177068,0.17446,0.171822,0.169155,0.16646,0.163739,0.160993,0.158225,0.155434,0.152623,0.149792,0.146944,0.144079,0.141198,0.138303,0.135395,0.132474,0.129541,0.126598,0.123646,0.120685,0.117715,0.114739,0.111756,0.108767,0.105773,0.102774,0.099771,0.0967644,0.0937546,0.0907421,0.0877273,0.0847104,0.0816919,0.0786721,0.0756511,0.0726292,0.0696067,0.0665836,0.0635602,0.0605365,0.0575126,0.0544887,0.0514647,0.0484407,0.0454166,0.0423924,0.0393682,0.0363439,0.0333193,0.0302944,0.027269,0.0242432,0.0212167,0.0181894,0.0151612,0.0121318,0.00910134,0.00606922,0.00303602,0,
0,0.00303529,0.00606763,0.00909907,0.0121289,0.0151577,0.0181855,0.0212125,0.0242388,0.0272646,0.03029,0.0333151,0.0363401,0.0393651,0.0423901,0.0454152,0.0484405,0.051466,0.0544918,0.0575177,0.0605439,0.0635702,0.0665965,0.0696229,0.072649,0.0756749,0.0787002,0.0817248,0.0847484,0.0877708,0.0907915,0.0938103,0.0968267,0.0998403,0.102851,0.105857,0.108859,0.111857,0.114848,0.117833,0.120812,0.123782,0.126744,0.129696,0.132638,0.135568,0.138486,0.14139,0.14428,0.147154,0.150011,0.152849,0.155669,0.158467,0.161243,0.163996,0.166723,0.169424,0.172097,0.174741,0.177353,0.179933,0.182478,0.184987,0.187458,0.18989,0.192281,0.194628,0.196931,0.199188,0.201396,0.203554,0.205661,0.207714,0.209711,0.211651,0.213533,0.215353,0.217112,0.218806,0.220435,0.221996,0.223488,0.224909,0.226259,0.227535,0.228736,0.229861,0.230908,0.231877,0.232766,0.233574,0.2343,0.234944,0.235504,0.235979,0.23637,0.236676,0.236896,0.23703,0.237077,0.237039,0.236913,0.236702,0.236405,0.236022,0.235554,0.235,0.234363,0.233643,0.232839,0.231955,0.230989,0.229944,0.22882,0.227619,0.226343,0.224992,0.223568,0.222072,0.220507,0.218873,0.217173,0.215408,0.21358,0.211691,0.209743,0.207736,0.205674,0.203558,0.201391,0.199173,0.196906,0.194594,0.192237,0.189837,0.187396,0.184916,0.182399,0.179847,0.177261,0.174642,0.171993,0.169315,0.16661,0.163879,0.161123,0.158345,0.155545,0.152725,0.149887,0.14703,0.144157,0.141269,0.138367,0.135452,0.132524,0.129586,0.126637,0.123679,0.120713,0.117739,0.114757,0.11177,0.108777,0.105779,0.102777,0.099771,0.0967615,0.0937491,0.0907342,0.0877172,0.0846984,0.0816783,0.078657,0.0756347,0.0726118,0.0695885,0.0665648,0.0635409,0.0605169,0.057493,0.0544691,0.0514453,0.0484217,0.0453981,0.0423746,0.0393511,0.0363276,0.033304,0.0302802,0.027256,0.0242314,0.0212062,0.0181803,0.0151535,0.0121257,0.0090967,0.00606611,0.00303454,0,
0,0.00303455,0.00606597,0.00909657,0.0121256,0.0151535,0.0181805,0.0212067,0.0242322,0.0272573,0.030282,0.0333066,0.0363311,0.0393556,0.0423803,0.0454052,0.0484304,0.051456,0.0544819,0.0575082,0.0605349,0.0635619,0.0665892,0.0696166,0.0726442,0.0756716,0.0786988,0.0817255,0.0847515,0.0877765,0.0908002,0.0938222,0.0968423,0.0998598,0.102874,0.105886,0.108893,0.111895,0.114893,0.117884,0.120869,0.123846,0.126815,0.129775,0.132725,0.135663,0.13859,0.141503,0.144403,0.147286,0.150154,0.153003,0.155833,0.158643,0.161431,0.164195,0.166935,0.169648,0.172334,0.174991,0.177616,0.180209,0.182768,0.185291,0.187776,0.190222,0.192626,0.194988,0.197305,0.199576,0.201799,0.203971,0.206092,0.208159,0.21017,0.212124,0.214019,0.215853,0.217625,0.219332,0.220973,0.222547,0.224051,0.225484,0.226845,0.228131,0.229343,0.230477,0.231534,0.232511,0.233408,0.234224,0.234957,0.235606,0.236171,0.236652,0.237046,0.237355,0.237577,0.237713,0.237761,0.237722,0.237596,0.237383,0.237083,0.236696,0.236224,0.235666,0.235023,0.234295,0.233485,0.232592,0.231617,0.230563,0.229429,0.228218,0.22693,0.225567,0.224131,0.222622,0.221044,0.219397,0.217683,0.215904,0.214061,0.212157,0.210194,0.208173,0.206096,0.203965,0.201782,0.199549,0.197268,0.19494,0.192568,0.190154,0.187699,0.185205,0.182674,0.180108,0.177508,0.174876,0.172214,0.169524,0.166806,0.164063,0.161296,0.158507,0.155696,0.152866,0.150017,0.147151,0.144269,0.141372,0.138461,0.135537,0.132602,0.129656,0.1267,0.123736,0.120763,0.117783,0.114796,0.111803,0.108805,0.105803,0.102796,0.099786,0.0967727,0.0937568,0.0907387,0.0877188,0.0846975,0.0816749,0.0786515,0.0756274,0.0726029,0.0695781,0.0665533,0.0635284,0.0605037,0.0574792,0.054455,0.051431,0.0484073,0.0453838,0.0423606,0.0393376,0.0363146,0.0332916,0.0302686,0.0272453,0.0242216,0.0211975,0.0181727,0.0151471,0.0121205,0.00909279,0.00606349,0.0030333,0,
